2005-10-05,4843,540,"Show #4843 - Wednesday, October 5, 2005","Jason Richards game 3."
2005-10-06,4844,542,"Show #4844 - Thursday, October 6, 2005","Jason Richards game 4."
2005-10-07,4845,544,"Show #4845 - Friday, October 7, 2005","Jason Richards game 5."
2005-10-10,4846,550,"Show #4846 - Monday, October 10, 2005","2005 Back to School Week game 1."
2005-10-11,4847,552,"Show #4847 - Tuesday, October 11, 2005","2005 Back to School Week game 2."
2005-10-12,4848,555,"Show #4848 - Wednesday, October 12, 2005","2005 Back to School Week game 3."
2005-10-13,4849,558,"Show #4849 - Thursday, October 13, 2005","2005 Back to School Week game 4."
2005-10-14,4850,563,"Show #4850 - Friday, October 14, 2005","2005 Back to School Week game 5."
2005-10-17,4851,567,"Show #4851 - Monday, October 17, 2005",""
2005-10-18,4852,569,"Show #4852 - Tuesday, October 18, 2005",""
2005-10-19,4853,571,"Show #4853 - Wednesday, October 19, 2005",""
2005-10-20,4854,573,"Show #4854 - Thursday, October 20, 2005",""
2005-10-21,4855,575,"Show #4855 - Friday, October 21, 2005",""
2005-10-24,4856,578,"Show #4856 - Monday, October 24, 2005",""
2005-10-25,4857,579,"Show #4857 - Tuesday, October 25, 2005","(Kelly: We're here in wonderful Copenhagen celebrating 200 years of Hans Christian Andersen.  Join us, next on Jeopardy!)"
2005-10-26,4858,581,"Show #4858 - Wednesday, October 26, 2005",""
2005-10-27,4859,583,"Show #4859 - Thursday, October 27, 2005",""
2005-10-28,4860,585,"Show #4860 - Friday, October 28, 2005",""
2005-10-31,4861,588,"Show #4861 - Monday, October 31, 2005","Maria Wenglinsky game 1."
2005-11-01,4862,590,"Show #4862 - Tuesday, November 1, 2005","Maria Wenglinsky game 2.

(Sarah: Puppets take center stage, next on Jeopardy!)"
2005-11-02,4863,592,"Show #4863 - Wednesday, November 2, 2005","Maria Wenglinsky game 3."
2005-11-03,4864,594,"Show #4864 - Thursday, November 3, 2005","Maria Wenglinsky game 4."
2005-11-04,4865,595,"Show #4865 - Friday, November 4, 2005","Maria Wenglinsky game 5."
2005-11-07,4866,598,"Show #4866 - Monday, November 7, 2005","2005 College Championship quarterfinal game 1.
From the RBC Center in Raleigh, North Carolina."
2005-11-08,4867,599,"Show #4867 - Tuesday, November 8, 2005","2005 College Championship quarterfinal game 2.
From the RBC Center in Raleigh, North Carolina."
2005-11-09,4868,601,"Show #4868 - Wednesday, November 9, 2005","2005 College Championship quarterfinal game 3.
From the RBC Center in Raleigh, North Carolina."
2005-11-10,4869,603,"Show #4869 - Thursday, November 10, 2005","2005 College Championship quarterfinal game 4.
From the RBC Center in Raleigh, North Carolina."
2005-11-11,4870,605,"Show #4870 - Friday, November 11, 2005","2005 College Championship quarterfinal game 5.
From the RBC Center in Raleigh, North Carolina."
2005-11-14,4871,608,"Show #4871 - Monday, November 14, 2005","2005 College Championship semifinal game 1.
From the RBC Center in Raleigh, North Carolina."
2005-11-15,4872,610,"Show #4872 - Tuesday, November 15, 2005","2005 College Championship semifinal game 2.
From the RBC Center in Raleigh, North Carolina.

(Sarah: Hey shredders!  I'm dropping in.  We'll translate English into Snowboarding, next on Jeopardy!)"
2005-11-16,4873,615,"Show #4873 - Wednesday, November 16, 2005","2005 College Championship semifinal game 3.
From the RBC Center in Raleigh, North Carolina."
2005-11-17,4874,613,"Show #4874 - Thursday, November 17, 2005","2005 College Championship final game 1.
From the RBC Center in Raleigh, North Carolina."
2005-11-18,4875,616,"Show #4875 - Friday, November 18, 2005","2005 College Championship final game 2.
From the RBC Center in Raleigh, North Carolina."
2005-11-21,4876,620,"Show #4876 - Monday, November 21, 2005","Maria Wenglinsky game 6.

(Jon: Talk about elbow room!  Only five people and some buffalo per square mile.  Clues on the wide-open spaces of Wyoming, next on Jeopardy!)"
2005-11-22,4877,623,"Show #4877 - Tuesday, November 22, 2005","Bill MacDonald game 1."
2005-11-23,4878,625,"Show #4878 - Wednesday, November 23, 2005","Bill MacDonald game 2."
2005-11-24,4879,627,"Show #4879 - Thursday, November 24, 2005","Bill MacDonald game 3."
2005-11-25,4880,630,"Show #4880 - Friday, November 25, 2005","Bill MacDonald game 4."
2005-11-28,4881,634,"Show #4881 - Monday, November 28, 2005","Bill MacDonald game 5.
Vik Vaz game 1."
2005-11-29,4882,637,"Show #4882 - Tuesday, November 29, 2005","Vik Vaz game 2."
2005-11-30,4883,639,"Show #4883 - Wednesday, November 30, 2005","Vik Vaz game 3."
2005-12-01,4884,641,"Show #4884 - Thursday, December 1, 2005","Vik Vaz game 4."
2005-12-02,4885,643,"Show #4885 - Friday, December 2, 2005",""
2005-12-05,4886,646,"Show #4886 - Monday, December 5, 2005",""
2005-12-06,4887,648,"Show #4887 - Tuesday, December 6, 2005",""
2005-12-07,4888,651,"Show #4888 - Wednesday, December 7, 2005",""
2005-12-08,4889,653,"Show #4889 - Thursday, December 8, 2005",""
2005-12-09,4890,655,"Show #4890 - Friday, December 9, 2005",""
2005-12-12,4891,658,"Show #4891 - Monday, December 12, 2005",""
2005-12-13,4892,661,"Show #4892 - Tuesday, December 13, 2005",""
2005-12-14,4893,662,"Show #4893 - Wednesday, December 14, 2005","(Sarah: What was our rival in the Space Race up to all those years?  Clues from Russia's Cosmonaut Training Centre, next on Jeopardy!)"
2005-12-15,4894,665,"Show #4894 - Thursday, December 15, 2005",""
2005-12-16,4895,666,"Show #4895 - Friday, December 16, 2005","(Kelly: Neither snow nor rain nor heat nor gloom of night stays us from bringing you clues about the Postal Service--next on Jeopardy!)"
2005-12-19,4896,669,"Show #4896 - Monday, December 19, 2005",""
2005-12-20,4897,671,"Show #4897 - Tuesday, December 20, 2005",""
2005-12-21,4898,674,"Show #4898 - Wednesday, December 21, 2005",""
2005-12-22,4899,675,"Show #4899 - Thursday, December 22, 2005",""
2005-12-23,4900,676,"Show #4900 - Friday, December 23, 2005",""
2005-12-26,4901,679,"Show #4901 - Monday, December 26, 2005",""
2005-12-27,4902,681,"Show #4902 - Tuesday, December 27, 2005",""
2005-12-28,4903,683,"Show #4903 - Wednesday, December 28, 2005",""
2005-12-29,4904,686,"Show #4904 - Thursday, December 29, 2005","Tom Kavanaugh game 1."
2005-12-30,4905,687,"Show #4905 - Friday, December 30, 2005","Tom Kavanaugh game 2."
2006-01-02,4906,690,"Show #4906 - Monday, January 2, 2006","Tom Kavanaugh game 3."
2006-01-03,4907,691,"Show #4907 - Tuesday, January 3, 2006","Tom Kavanaugh game 4."
2006-01-04,4908,694,"Show #4908 - Wednesday, January 4, 2006","Tom Kavanaugh game 5."
2006-01-05,4909,697,"Show #4909 - Thursday, January 5, 2006","Tom Kavanaugh game 6."
2006-01-06,4910,699,"Show #4910 - Friday, January 6, 2006","Tom Kavanaugh game 7."
2006-01-09,4911,703,"Show #4911 - Monday, January 9, 2006","Tom Kavanaugh game 8."
2006-01-10,4912,705,"Show #4912 - Tuesday, January 10, 2006","Tom Kavanaugh game 9.
Kevin Marshall game 1."
2006-01-11,4913,707,"Show #4913 - Wednesday, January 11, 2006","Kevin Marshall game 2."
2006-01-12,4914,711,"Show #4914 - Thursday, January 12, 2006","Kevin Marshall game 3.

(Sarah: Don't pull your ripcord yet!  We've got plenty of adrenaline-pumping clues with the Golden Knights next on Jeopardy!)"
2006-01-13,4915,714,"Show #4915 - Friday, January 13, 2006","Kevin Marshall game 4."
2006-01-16,4916,720,"Show #4916 - Monday, January 16, 2006","Kevin Marshall game 5."
2006-01-17,4917,722,"Show #4917 - Tuesday, January 17, 2006","Kevin Marshall game 6."
2006-01-18,4918,726,"Show #4918 - Wednesday, January 18, 2006","Kevin Marshall game 7."
2006-01-19,4919,730,"Show #4919 - Thursday, January 19, 2006",""
2006-01-20,4920,733,"Show #4920 - Friday, January 20, 2006",""
2006-01-23,4921,740,"Show #4921 - Monday, January 23, 2006","Bob Mesko game 1."
2006-01-24,4922,741,"Show #4922 - Tuesday, January 24, 2006","Bob Mesko game 2."
2006-01-25,4923,743,"Show #4923 - Wednesday, January 25, 2006","Bob Mesko game 3."
2006-01-26,4924,746,"Show #4924 - Thursday, January 26, 2006","Bob Mesko game 4-A."
2006-01-27,4925,748,"Show #4925 - Friday, January 27, 2006","(Sarah: With star power and great design, Nike makes us think we could all be athletes.  Clues from the Oregon campus, next on Jeopardy!)"
2006-01-30,4926,752,"Show #4926 - Monday, January 30, 2006",""
2006-01-31,4927,753,"Show #4927 - Tuesday, January 31, 2006",""
2006-02-01,4928,756,"Show #4928 - Wednesday, February 1, 2006","(Jimmy: We're visiting one of the longest-running musicals in Broadway history.)
(Cheryl: Come along and be our guest, next on Jeopardy!)"
2006-02-02,4929,758,"Show #4929 - Thursday, February 2, 2006","(Jimmy: No other form of transportation has carried 98% of American intercity passengers.  The golden age of railroading, next on Jeopardy!)"
2006-02-03,4930,760,"Show #4930 - Friday, February 3, 2006",""
2006-02-06,4931,765,"Show #4931 - Monday, February 6, 2006","2006 Teen Tournament quarterfinal game 1."
2006-02-07,4932,767,"Show #4932 - Tuesday, February 7, 2006","2006 Teen Tournament quarterfinal game 2."
2006-02-08,4933,769,"Show #4933 - Wednesday, February 8, 2006","2006 Teen Tournament quarterfinal game 3."
2006-02-09,4934,772,"Show #4934 - Thursday, February 9, 2006","2006 Teen Tournament quarterfinal game 4."
2006-02-10,4935,774,"Show #4935 - Friday, February 10, 2006","2006 Teen Tournament quarterfinal game 5."
2006-02-13,4936,778,"Show #4936 - Monday, February 13, 2006","2006 Teen Tournament semifinal game 1."
2006-02-14,4937,779,"Show #4937 - Tuesday, February 14, 2006","2006 Teen Tournament semifinal game 2."
2006-02-15,4938,782,"Show #4938 - Wednesday, February 15, 2006","2006 Teen Tournament semifinal game 3."
2006-02-16,4939,784,"Show #4939 - Thursday, February 16, 2006","2006 Teen Tournament final game 1."
2006-02-17,4940,787,"Show #4940 - Friday, February 17, 2006","2006 Teen Tournament final game 2."
2006-02-20,4941,791,"Show #4941 - Monday, February 20, 2006","(Cheryl: The quiet tableaus of the Birmingham Civil Rights Institute bear witness to a turbulent era.  Find out more next, on Jeopardy!)"
2006-02-21,4942,794,"Show #4942 - Tuesday, February 21, 2006",""
2006-02-22,4943,796,"Show #4943 - Wednesday, February 22, 2006",""
2006-02-23,4944,799,"Show #4944 - Thursday, February 23, 2006",""
2006-02-24,4945,804,"Show #4945 - Friday, February 24, 2006",""
2006-02-27,4946,808,"Show #4946 - Monday, February 27, 2006","(Jon: So you bought the Louisiana Territory, but what exactly's out there?  We'll find out with Lewis & Clark, coming up on Jeopardy!)"
2006-02-28,4947,809,"Show #4947 - Tuesday, February 28, 2006",""
2006-03-01,4948,811,"Show #4948 - Wednesday, March 1, 2006",""
2006-03-02,4949,814,"Show #4949 - Thursday, March 2, 2006","(Jon: Duty, honor, country: they'll come up in clues from West Point, next on Jeopardy!)"
2006-03-03,4950,817,"Show #4950 - Friday, March 3, 2006",""
2006-03-06,4951,822,"Show #4951 - Monday, March 6, 2006",""
2006-03-07,4952,824,"Show #4952 - Tuesday, March 7, 2006",""
2006-03-08,4953,827,"Show #4953 - Wednesday, March 8, 2006","(Cheryl: The patients may have four legs or none, but the care is state-of-the-art.  Clues from North Carolina State College of Veterinary Medicine, next on Jeopardy!  Isn't that right, Max?)"
2006-03-09,4954,829,"Show #4954 - Thursday, March 9, 2006",""
2006-03-10,4955,831,"Show #4955 - Friday, March 10, 2006",""
2006-03-13,4956,836,"Show #4956 - Monday, March 13, 2006",""
2006-03-14,4957,837,"Show #4957 - Tuesday, March 14, 2006",""
2006-03-15,4958,840,"Show #4958 - Wednesday, March 15, 2006",""
2006-03-16,4959,843,"Show #4959 - Thursday, March 16, 2006",""
2006-03-17,4960,844,"Show #4960 - Friday, March 17, 2006",""
2006-03-20,4961,849,"Show #4961 - Monday, March 20, 2006",""
2006-03-21,4962,851,"Show #4962 - Tuesday, March 21, 2006",""
2006-03-22,4963,853,"Show #4963 - Wednesday, March 22, 2006",""
2006-03-23,4964,856,"Show #4964 - Thursday, March 23, 2006",""
2006-03-24,4965,858,"Show #4965 - Friday, March 24, 2006",""
2006-03-27,4966,869,"Show #4966 - Monday, March 27, 2006",""
2006-03-28,4967,871,"Show #4967 - Tuesday, March 28, 2006",""
2006-03-29,4968,873,"Show #4968 - Wednesday, March 29, 2006",""
2006-03-30,4969,876,"Show #4969 - Thursday, March 30, 2006",""
2006-03-31,4970,879,"Show #4970 - Friday, March 31, 2006",""
2006-04-03,4971,882,"Show #4971 - Monday, April 3, 2006",""
2006-04-04,4972,885,"Show #4972 - Tuesday, April 4, 2006","Michael Falk game 1.

(Alex: The Sesame Street gang will teach us all about nutrition on today's Jeopardy!  Right, Oscar?)
(Oscar: Yeah.  They'll be wasting their time, too.)"
2006-04-05,4973,887,"Show #4973 - Wednesday, April 5, 2006","Michael Falk game 2."
2006-04-06,4974,892,"Show #4974 - Thursday, April 6, 2006","Michael Falk game 3."
2006-04-07,4975,891,"Show #4975 - Friday, April 7, 2006","Michael Falk game 4."
2006-04-10,4976,898,"Show #4976 - Monday, April 10, 2006",""
2006-04-11,4977,901,"Show #4977 - Tuesday, April 11, 2006",""
2006-04-12,4978,904,"Show #4978 - Wednesday, April 12, 2006",""
2006-04-13,4979,906,"Show #4979 - Thursday, April 13, 2006",""
2006-04-14,4980,910,"Show #4980 - Friday, April 14, 2006",""
2006-04-17,4981,913,"Show #4981 - Monday, April 17, 2006","Bob Mesko game 4-B."
2006-04-18,4982,915,"Show #4982 - Tuesday, April 18, 2006","Bob Mesko game 5."
2006-04-19,4983,917,"Show #4983 - Wednesday, April 19, 2006","Bob Mesko game 6."
2006-04-20,4984,918,"Show #4984 - Thursday, April 20, 2006","Doug Dorst game 1.
Portions of the Double Jeopardy! Round used as background in the film Georgia Rule."
2006-04-21,4985,923,"Show #4985 - Friday, April 21, 2006","Doug Dorst game 2."
2006-04-24,4986,927,"Show #4986 - Monday, April 24, 2006","Doug Dorst game 3."
2006-04-25,4987,930,"Show #4987 - Tuesday, April 25, 2006","Doug Dorst game 4."
2006-04-26,4988,933,"Show #4988 - Wednesday, April 26, 2006",""
2006-04-27,4989,936,"Show #4989 - Thursday, April 27, 2006",""
2006-04-28,4990,938,"Show #4990 - Friday, April 28, 2006",""
2006-05-01,4991,943,"Show #4991 - Monday, May 1, 2006",""
2006-05-02,4992,944,"Show #4992 - Tuesday, May 2, 2006",""
2006-05-03,4993,946,"Show #4993 - Wednesday, May 3, 2006",""
2006-05-04,4994,949,"Show #4994 - Thursday, May 4, 2006",""
2006-05-05,4995,950,"Show #4995 - Friday, May 5, 2006",""
2006-05-08,4996,954,"Show #4996 - Monday, May 8, 2006","2006 Tournament of Champions quarterfinal game 1."
2006-05-09,4997,956,"Show #4997 - Tuesday, May 9, 2006","2006 Tournament of Champions quarterfinal game 2."
2006-05-10,4998,958,"Show #4998 - Wednesday, May 10, 2006","2006 Tournament of Champions quarterfinal game 3."
2006-05-11,4999,959,"Show #4999 - Thursday, May 11, 2006","2006 Tournament of Champions quarterfinal game 4."
2006-05-12,5000,962,"Show #5000 - Friday, May 12, 2006","2006 Tournament of Champions quarterfinal game 5."
2006-05-15,5001,965,"Show #5001 - Monday, May 15, 2006","2006 Tournament of Champions semifinal game 1."
2006-05-16,5002,966,"Show #5002 - Tuesday, May 16, 2006","2006 Tournament of Champions semifinal game 2."
2006-05-17,5003,968,"Show #5003 - Wednesday, May 17, 2006","2006 Tournament of Champions semifinal game 3."
2006-05-18,5004,969,"Show #5004 - Thursday, May 18, 2006","2006 Tournament of Champions final game 1."
2006-05-19,5005,971,"Show #5005 - Friday, May 19, 2006","2006 Tournament of Champions final game 2."
2006-05-22,5006,973,"Show #5006 - Monday, May 22, 2006",""
2006-05-23,5007,975,"Show #5007 - Tuesday, May 23, 2006",""
2006-05-24,5008,977,"Show #5008 - Wednesday, May 24, 2006",""
2006-05-25,5009,979,"Show #5009 - Thursday, May 25, 2006",""
2006-05-26,5010,980,"Show #5010 - Friday, May 26, 2006",""
2006-05-29,5011,983,"Show #5011 - Monday, May 29, 2006",""
2006-05-30,5012,984,"Show #5012 - Tuesday, May 30, 2006",""
2006-05-31,5013,986,"Show #5013 - Wednesday, May 31, 2006",""
2006-06-01,5014,993,"Show #5014 - Thursday, June 1, 2006",""
2006-06-02,5015,995,"Show #5015 - Friday, June 2, 2006",""
2006-06-05,5016,1013,"Show #5016 - Monday, June 5, 2006",""
2006-06-06,5017,1014,"Show #5017 - Tuesday, June 6, 2006",""
2006-06-07,5018,1017,"Show #5018 - Wednesday, June 7, 2006",""
2006-06-08,5019,1019,"Show #5019 - Thursday, June 8, 2006",""
2006-06-09,5020,1023,"Show #5020 - Friday, June 9, 2006","Craig Westphal game 1."
2006-06-12,5021,1024,"Show #5021 - Monday, June 12, 2006","Craig Westphal game 2."
2006-06-13,5022,1038,"Show #5022 - Tuesday, June 13, 2006","Craig Westphal game 3."
2006-06-14,5023,1040,"Show #5023 - Wednesday, June 14, 2006","Craig Westphal game 4."
2006-06-15,5024,1041,"Show #5024 - Thursday, June 15, 2006","Craig Westphal game 5."
2006-06-16,5025,1043,"Show #5025 - Friday, June 16, 2006","Craig Westphal game 6."
2006-06-19,5026,1048,"Show #5026 - Monday, June 19, 2006",""
2006-06-20,5027,1051,"Show #5027 - Tuesday, June 20, 2006",""
2006-06-21,5028,1052,"Show #5028 - Wednesday, June 21, 2006",""
2006-06-22,5029,1058,"Show #5029 - Thursday, June 22, 2006",""
2006-06-23,5030,1060,"Show #5030 - Friday, June 23, 2006",""
2006-06-26,5031,1068,"Show #5031 - Monday, June 26, 2006",""
2006-06-27,5032,1071,"Show #5032 - Tuesday, June 27, 2006",""
2006-06-28,5033,1078,"Show #5033 - Wednesday, June 28, 2006",""
2006-06-29,5034,1080,"Show #5034 - Thursday, June 29, 2006",""
2006-06-30,5035,1082,"Show #5035 - Friday, June 30, 2006",""
2006-07-03,5036,1099,"Show #5036 - Monday, July 3, 2006",""
2006-07-04,5037,1106,"Show #5037 - Tuesday, July 4, 2006",""
2006-07-05,5038,1107,"Show #5038 - Wednesday, July 5, 2006",""
2006-07-06,5039,1111,"Show #5039 - Thursday, July 6, 2006",""
2006-07-07,5040,1110,"Show #5040 - Friday, July 7, 2006",""
2006-07-10,5041,1114,"Show #5041 - Monday, July 10, 2006",""
2006-07-11,5042,1116,"Show #5042 - Tuesday, July 11, 2006",""
2006-07-12,5043,1118,"Show #5043 - Wednesday, July 12, 2006",""
2006-07-13,5044,1125,"Show #5044 - Thursday, July 13, 2006",""
2006-07-14,5045,1130,"Show #5045 - Friday, July 14, 2006",""
2006-07-17,5046,1156,"Show #5046 - Monday, July 17, 2006",""
2006-07-18,5047,1157,"Show #5047 - Tuesday, July 18, 2006",""
2006-07-19,5048,1158,"Show #5048 - Wednesday, July 19, 2006",""
2006-07-20,5049,1164,"Show #5049 - Thursday, July 20, 2006","Celeste DiNucci game 1."
2006-07-21,5050,1170,"Show #5050 - Friday, July 21, 2006","Celeste DiNucci game 2."
2006-07-24,5051,1171,"Show #5051 - Monday, July 24, 2006","Celeste DiNucci game 3."
2006-07-25,5052,1172,"Show #5052 - Tuesday, July 25, 2006","Celeste DiNucci game 4."
2006-07-26,5053,1173,"Show #5053 - Wednesday, July 26, 2006","Celeste DiNucci game 5."
2006-07-27,5054,1174,"Show #5054 - Thursday, July 27, 2006","Celeste DiNucci game 6."
2006-07-28,5055,1175,"Show #5055 - Friday, July 28, 2006","Last game of Season 22."
2006-09-11,5056,1232,"Show #5056 - Monday, September 11, 2006","First game of Season 23.
Updated "HD-friendly" set.
New title graphics.
Jeopardy! begins broadcasting in HDTV."
2006-09-12,5057,1233,"Show #5057 - Tuesday, September 12, 2006",""
2006-09-13,5058,1234,"Show #5058 - Wednesday, September 13, 2006",""
2006-09-14,5059,1235,"Show #5059 - Thursday, September 14, 2006",""
2006-09-15,5060,1236,"Show #5060 - Friday, September 15, 2006",""
2006-09-18,5061,1251,"Show #5061 - Monday, September 18, 2006","Sara Terrell game 1."
2006-09-19,5062,1252,"Show #5062 - Tuesday, September 19, 2006","Sara Terrell game 2."
2006-09-20,5063,1253,"Show #5063 - Wednesday, September 20, 2006","Sara Terrell game 3."
2006-09-21,5064,1254,"Show #5064 - Thursday, September 21, 2006","Sara Terrell game 4."
2006-09-22,5065,1255,"Show #5065 - Friday, September 22, 2006","Sara Terrell game 5."
2006-09-25,5066,1256,"Show #5066 - Monday, September 25, 2006","Red podium signal LEDs replaced with white ones."
2006-09-26,5067,1257,"Show #5067 - Tuesday, September 26, 2006",""
2006-09-27,5068,1262,"Show #5068 - Wednesday, September 27, 2006",""
2006-09-28,5069,1263,"Show #5069 - Thursday, September 28, 2006",""
2006-09-29,5070,1266,"Show #5070 - Friday, September 29, 2006",""
2006-10-02,5071,1272,"Show #5071 - Monday, October 2, 2006","2006 Back to School Week game 1."
2006-10-03,5072,1273,"Show #5072 - Tuesday, October 3, 2006","2006 Back to School Week game 2."
2006-10-04,5073,1274,"Show #5073 - Wednesday, October 4, 2006","2006 Back to School Week game 3."
2006-10-05,5074,1276,"Show #5074 - Thursday, October 5, 2006","2006 Back to School Week game 4."
2006-10-06,5075,1277,"Show #5075 - Friday, October 6, 2006","2006 Back to School Week game 5."
2006-10-09,5076,1286,"Show #5076 - Monday, October 9, 2006",""
2006-10-10,5077,1287,"Show #5077 - Tuesday, October 10, 2006",""
2006-10-11,5078,1288,"Show #5078 - Wednesday, October 11, 2006",""
2006-10-12,5079,1289,"Show #5079 - Thursday, October 12, 2006",""
2006-10-13,5080,1290,"Show #5080 - Friday, October 13, 2006",""
2006-10-16,5081,1292,"Show #5081 - Monday, October 16, 2006",""
2006-10-17,5082,1294,"Show #5082 - Tuesday, October 17, 2006",""
2006-10-18,5083,1296,"Show #5083 - Wednesday, October 18, 2006",""
2006-10-19,5084,1299,"Show #5084 - Thursday, October 19, 2006",""
2006-10-20,5085,1301,"Show #5085 - Friday, October 20, 2006",""
2006-10-23,5086,1307,"Show #5086 - Monday, October 23, 2006",""
2006-10-24,5087,1308,"Show #5087 - Tuesday, October 24, 2006",""
2006-10-25,5088,1310,"Show #5088 - Wednesday, October 25, 2006",""
2006-10-26,5089,1318,"Show #5089 - Thursday, October 26, 2006","Chris Mazurek game 1."
2006-10-27,5090,1319,"Show #5090 - Friday, October 27, 2006","Chris Mazurek game 2."
2006-10-30,5091,1320,"Show #5091 - Monday, October 30, 2006","Chris Mazurek game 3."
2006-10-31,5092,1321,"Show #5092 - Tuesday, October 31, 2006","Chris Mazurek game 4."
2006-11-01,5093,1322,"Show #5093 - Wednesday, November 1, 2006","Chris Mazurek game 5."
2006-11-02,5094,1334,"Show #5094 - Thursday, November 2, 2006",""
2006-11-06,5096,1350,"Show #5096 - Monday, November 6, 2006","Jeff Spoeri game 1."
2006-11-07,5097,1351,"Show #5097 - Tuesday, November 7, 2006","Jeff Spoeri game 2."
2006-11-08,5098,1363,"Show #5098 - Wednesday, November 8, 2006","2006 Celebrity Jeopardy! game 1.
From Radio City Music Hall in New York City."
2006-11-09,5099,1364,"Show #5099 - Thursday, November 9, 2006","2006 Celebrity Jeopardy! game 2.
From Radio City Music Hall in New York City."
2006-11-10,5100,1365,"Show #5100 - Friday, November 10, 2006","2006 Celebrity Jeopardy! game 3.
From Radio City Music Hall in New York City.
Law & Order's signature "doink doink" sound used as "end-of-round" signal to end the Jeopardy! Round."
2006-11-13,5101,1378,"Show #5101 - Monday, November 13, 2006","2006 Celebrity Jeopardy! game 4.
From Radio City Music Hall in New York City."
2006-11-14,5102,1379,"Show #5102 - Tuesday, November 14, 2006","2006 Celebrity Jeopardy! game 5.
From Radio City Music Hall in New York City."
2006-11-15,5103,1380,"Show #5103 - Wednesday, November 15, 2006","2006 Celebrity Jeopardy! game 6.
From Radio City Music Hall in New York City."
2006-11-16,5104,1381,"Show #5104 - Thursday, November 16, 2006","2006 Celebrity Jeopardy! game 7.
From Radio City Music Hall in New York City."
2006-11-17,5105,1382,"Show #5105 - Friday, November 17, 2006","2006 Celebrity Jeopardy! game 8.
From Radio City Music Hall in New York City."
2006-11-20,5106,1383,"Show #5106 - Monday, November 20, 2006","2006 Celebrity Jeopardy! game 9.
From Radio City Music Hall in New York City."
2006-11-21,5107,1384,"Show #5107 - Tuesday, November 21, 2006","2006 Celebrity Jeopardy! game 10.
From Radio City Music Hall in New York City."
2006-11-22,5108,1390,"Show #5108 - Wednesday, November 22, 2006","Jeff Spoeri game 3."
2006-11-23,5109,1391,"Show #5109 - Thursday, November 23, 2006","Jeff Spoeri game 4."
2006-11-24,5110,1392,"Show #5110 - Friday, November 24, 2006","Jeff Spoeri game 5."
2006-11-27,5111,1404,"Show #5111 - Monday, November 27, 2006","Jeff Spoeri game 6."
2006-11-28,5112,1405,"Show #5112 - Tuesday, November 28, 2006",""
2006-11-29,5113,1406,"Show #5113 - Wednesday, November 29, 2006",""
2006-11-30,5114,1407,"Show #5114 - Thursday, November 30, 2006",""
2006-12-01,5115,1409,"Show #5115 - Friday, December 1, 2006",""
2006-12-04,5116,1424,"Show #5116 - Monday, December 4, 2006",""
2006-12-05,5117,1425,"Show #5117 - Tuesday, December 5, 2006",""
2006-12-06,5118,1431,"Show #5118 - Wednesday, December 6, 2006","Christian Haines game 1."
2006-12-07,5119,1432,"Show #5119 - Thursday, December 7, 2006","Christian Haines game 2."
2006-12-08,5120,1433,"Show #5120 - Friday, December 8, 2006","Christian Haines game 3."
2006-12-11,5121,1446,"Show #5121 - Monday, December 11, 2006","Christian Haines game 4."
2006-12-12,5122,1447,"Show #5122 - Tuesday, December 12, 2006","Christian Haines game 5."
2006-12-13,5123,1448,"Show #5123 - Wednesday, December 13, 2006",""
2006-12-14,5124,1454,"Show #5124 - Thursday, December 14, 2006",""
2006-12-15,5125,1455,"Show #5125 - Friday, December 15, 2006",""
2006-12-18,5126,1463,"Show #5126 - Monday, December 18, 2006","Steve Unite game 1."
2006-12-19,5127,1469,"Show #5127 - Tuesday, December 19, 2006","Steve Unite game 2."
2006-12-20,5128,1478,"Show #5128 - Wednesday, December 20, 2006","Steve Unite game 3."
2006-12-21,5129,1479,"Show #5129 - Thursday, December 21, 2006","Steve Unite game 4."
2006-12-22,5130,1480,"Show #5130 - Friday, December 22, 2006","Steve Unite game 5."
2006-12-25,5131,1483,"Show #5131 - Monday, December 25, 2006","Steve Unite game 6."
2006-12-26,5132,1495,"Show #5132 - Tuesday, December 26, 2006",""
2006-12-27,5133,1496,"Show #5133 - Wednesday, December 27, 2006",""
2006-12-28,5134,1497,"Show #5134 - Thursday, December 28, 2006",""
2006-12-29,5135,1498,"Show #5135 - Friday, December 29, 2006",""
2007-01-01,5136,1501,"Show #5136 - Monday, January 1, 2007",""
2007-01-02,5137,1502,"Show #5137 - Tuesday, January 2, 2007",""
2007-01-03,5138,1516,"Show #5138 - Wednesday, January 3, 2007",""
2007-01-04,5139,1518,"Show #5139 - Thursday, January 4, 2007",""
2007-01-05,5140,1550,"Show #5140 - Friday, January 5, 2007",""
2007-01-08,5141,1607,"Show #5141 - Monday, January 8, 2007",""
2007-01-09,5142,1608,"Show #5142 - Tuesday, January 9, 2007",""
2007-01-10,5143,1614,"Show #5143 - Wednesday, January 10, 2007",""
2007-01-11,5144,1620,"Show #5144 - Thursday, January 11, 2007",""
2007-01-12,5145,1621,"Show #5145 - Friday, January 12, 2007",""
2007-01-15,5146,1631,"Show #5146 - Monday, January 15, 2007",""
2007-01-16,5147,1632,"Show #5147 - Tuesday, January 16, 2007",""
2007-01-17,5148,1637,"Show #5148 - Wednesday, January 17, 2007",""
2007-01-18,5149,1638,"Show #5149 - Thursday, January 18, 2007",""
2007-01-19,5150,1640,"Show #5150 - Friday, January 19, 2007",""
